Scenario,Global_Second,Phase,Phase_Name,Phase_Second,Market_State,Kia,Vintrumite,DB HiTek,POSCO Future M,Hyundai Motor,POSCO Holdings,Samsung Electronics,LS,Samsung SDI,Samsung Electro-Mechanics,HD Korea Shipbuilding,LS ELECTRIC,Korea Zinc,HMM,Hyundai Mobis,Korea Electric Power,Samsung C&T,SK Inc.,NAVER,Kakao,JUSUNG Engineering,EO Technics,Hanmi Semiconductor,LG Chem,Shinhan Financial,LEENO Industrial,LG Electronics,Celltrion,KODEX 200,EcoPro,Hana Financial,KODEX Semiconductor,SK Innovation,TIGER 200,KB Financial,KODEX Leverage,Meritz Financial,Samsung Biologics,KODEX KOSDAQ150,KODEX KOSDAQ150 Leverage,Wonik IPS,EcoPro BM,KODEX 200 Futures Inverse 2X,HD Hyundai Electric,Hyosung Heavy Industries,Woori Financial,HD Hyundai Heavy Industries,LG Energy Solution,TIGER Semiconductor TOP10,HPSP
Scenario 2,1436,5,Market Euphoria,236,TRADING,161839.78,410957.14,176125.64,309408.67,1049625.59,935266.38,220674.64,516095.36,776091.91,967149.88,549108.21,330683.81,2946883.41,40158.86,406424.96,46539.19,354974.63,500657.53,1154744.46,40617.02,98178.29,443179.05,386560.34,428749.89,104832.79,131307.79,158779.53,187602.14,87799.62,158647.03,151488.57,142785.49,175803.75,115213.95,152094.78,132679.05,118937.13,1202845.03,17815.86,21153.81,123866.8,362396.15,128.47,1481438.48,3531446.24,37341.83,608491.5,843650.48,41847.09,53399.89
Scenario 2,1437,5,Market Euphoria,237,TRADING,161908.01,410548.44,175787.85,309344.32,1047963.41,934233.07,220577.52,515557.24,774834.11,967445.28,548341.45,330168.89,2945775.47,40180.96,406966.35,46508.65,354398.78,499971.45,1157037.13,40746.81,98415.56,443153.03,386310.08,428945.82,104686.59,131448.86,158766.04,187655.09,88094.73,158599.62,151467.47,142817.84,175816.67,115165.53,152314.31,132709.21,118908.82,1204465.48,17817.3,21117.35,123902.98,361731.1,128.41,1479238.1,3539271.09,37344.51,608703.17,844783.07,41932.16,53421.36
Scenario 2,1438,5,Market Euphoria,238,TRADING,162133.77,410412.62,175519.65,309310.45,1047183.03,932195.27,220485.39,515569.53,773684.17,966930.02,547839.45,329696.02,2946160.82,40255.31,407518.01,46473.47,353380.47,499841.85,1160029.35,40807.35,98595.9,443306.43,386404.35,428706.14,104557.35,131485.95,158724.9,187900.77,88383.71,158698.4,151513.43,142776.28,175842.85,115129.78,152374.39,132705.14,118868.71,1206341.38,17811.77,21095.86,123919.99,361271.24,128.51,1477393.62,3548257.39,37351.94,608808.6,847192.7,41964.07,53432.17
Scenario 2,1439,5,Market Euphoria,239,TRADING,162173.98,409961.39,175268.25,309487.32,1047300.96,931260.2,220281.82,515739.36,772686.08,967080.0,546551.13,329165.75,2945813.55,40244.65,408097.76,46401.35,352939.41,499365.43,1163012.01,40903.7,98693.58,443766.31,385670.61,428840.98,104363.88,131559.9,158754.4,188102.52,88662.87,158823.09,151380.99,142810.1,175898.92,114899.55,152536.03,132738.59,118902.84,1206144.52,17820.27,21058.51,123907.06,361015.66,128.76,1475755.51,3556872.28,37334.87,609715.95,848286.1,42013.04,53455.44
Scenario 2,1440,5,Market Euphoria,240,TRADING,162328.23,409950.15,175038.85,309562.98,1045847.3,929802.47,220066.41,515697.47,771472.37,966758.65,545778.63,328809.09,2943971.48,40257.92,408471.28,46390.05,352496.84,498907.87,1166013.78,40976.11,98808.62,443838.51,385314.87,428670.76,104243.14,131521.99,158781.27,188074.84,89017.42,158983.4,151436.37,142917.83,175902.14,114772.17,152627.27,132761.03,118843.31,1207327.3,17823.46,21020.02,123936.51,360526.29,128.81,1473298.77,3566125.21,37339.39,610205.49,849971.94,42022.32,53452.76
Scenario 2,1441,5,Market Euphoria,241,TRADING,162325.75,409712.96,174871.55,309557.82,1044743.24,929076.42,219826.0,515596.81,770127.79,967086.44,545020.04,328245.04,2943219.07,40289.84,409045.05,46400.12,352073.28,498193.85,1168809.2,41058.99,98949.92,444088.15,385189.97,429013.14,104140.95,131695.31,158829.95,188363.01,89296.89,159113.18,151227.03,142965.75,175877.19,114613.23,152851.59,132781.38,118872.58,1208069.81,17815.84,20970.26,123926.15,360114.58,128.81,1470771.0,3574317.97,37317.62,610958.58,852318.5,42071.1,53457.84
Scenario 2,1442,5,Market Euphoria,242,TRADING,162389.57,409630.3,174653.43,309569.18,1043175.3,928026.17,219665.39,515386.84,768908.18,967070.55,543892.36,327851.13,2943456.83,40363.78,409647.24,46437.31,351884.4,497422.59,1171204.82,41126.75,99065.47,444343.21,384940.03,428141.5,104052.77,131790.45,158841.11,188502.24,89535.93,159472.45,151148.71,142941.12,175846.46,114530.67,153112.99,132784.4,118828.08,1209544.81,17820.55,20939.43,123912.95,359636.45,128.93,1467736.83,3583808.8,37303.42,611247.98,853238.44,42100.85,53469.46
Scenario 2,1443,5,Market Euphoria,243,TRADING,162405.62,409247.65,174367.7,309584.99,1041104.4,926952.44,219691.02,515432.96,767765.02,966553.07,542391.57,327123.37,2943006.93,40385.46,409973.49,46338.33,351269.83,496941.49,1173876.27,41199.52,99191.68,444494.06,384129.08,428398.68,103895.5,131863.17,158874.92,188967.97,89754.7,159575.86,151080.25,142951.55,175879.33,114345.39,153185.54,132791.44,118826.09,1210665.5,17818.46,20878.84,123909.41,359090.41,128.95,1465433.02,3592021.12,37308.77,612474.2,855683.24,42138.91,53466.28
Scenario 2,1444,5,Market Euphoria,244,TRADING,162494.27,409216.22,174066.43,309674.98,1039393.14,926180.2,219596.78,515187.49,766425.31,966741.42,541408.58,326599.61,2943738.91,40427.64,410549.0,46260.15,351060.87,496313.33,1176267.01,41254.76,99317.82,444656.44,384366.35,428277.34,103758.0,132006.56,158919.93,189046.15,90024.17,159462.16,150841.36,142897.64,175933.51,114182.58,153240.98,132821.72,118796.74,1211507.05,17804.52,20818.78,123923.96,358725.06,129.12,1462241.94,3597913.47,37286.34,613349.09,858306.16,42153.01,53476.25
Scenario 2,1445,5,Market Euphoria,245,TRADING,162611.15,409113.01,173733.93,309635.46,1036621.13,925670.22,219747.4,514988.45,765220.62,966237.38,540362.7,326131.18,2943025.91,40474.71,410926.18,46202.04,351090.18,495645.46,1178353.15,41277.22,99473.02,444933.92,384086.48,428006.06,103691.31,132273.77,158929.63,189302.25,90330.69,159499.24,150821.27,142910.38,175960.46,113964.92,153249.62,132824.03,118808.95,1212205.23,17794.64,20772.42,123927.36,358364.78,129.27,1459887.6,3605430.17,37272.42,614176.96,859758.54,42162.71,53473.77
Scenario 2,1446,5,Market Euphoria,246,TRADING,162646.22,408868.94,173488.95,309733.59,1035072.67,924631.16,219678.12,514674.14,764173.95,966862.29,539454.01,325684.91,2943726.4,40501.62,411101.9,46075.11,350993.49,495402.28,1180818.46,41355.54,99610.11,445005.82,383719.31,427573.77,103559.17,132342.87,158945.25,189603.72,90658.55,159544.89,150747.24,142951.74,175958.7,113698.11,153375.92,132851.39,118794.79,1213107.67,17793.38,20734.38,123919.26,358025.62,129.45,1457436.86,3612394.9,37274.97,614816.98,860748.3,42192.43,53439.68
Scenario 2,1447,5,Market Euphoria,247,TRADING,162811.71,408759.55,173243.09,309963.56,1033927.13,922913.39,219470.42,514717.15,762937.85,966044.14,538157.52,324967.76,2944975.07,40540.69,411195.64,45963.07,349987.27,495022.03,1183577.4,41426.19,99805.65,445024.13,383029.97,427094.56,103429.02,132343.69,158899.19,189661.65,90950.6,159681.59,150671.1,142965.23,176020.28,113535.76,153508.13,132826.61,118744.83,1214033.85,17789.82,20671.57,123922.89,357607.1,129.56,1454775.92,3621252.02,37255.88,616029.42,862718.61,42225.3,53437.03
Scenario 2,1448,5,Market Euphoria,248,TRADING,162828.86,408501.29,173005.66,310027.35,1033684.36,921871.38,219188.01,514575.48,761600.84,966418.14,537354.81,324525.73,2943183.57,40591.2,411413.05,45916.59,349477.84,494730.63,1186356.41,41502.19,99932.23,444850.03,382713.96,427191.82,103285.9,132492.02,158921.72,189960.95,91204.88,159801.27,150605.77,142961.77,176037.28,113586.76,153611.14,132829.45,118726.03,1215506.61,17786.12,20631.31,123951.1,357153.66,129.58,1453072.22,3628605.4,37276.99,616489.8,863823.58,42308.13,53440.88
Scenario 2,1449,5,Market Euphoria,249,TRADING,162901.45,408308.86,172788.52,309968.74,1032454.55,920696.64,219137.13,514857.3,760737.42,965649.7,536687.61,323903.9,2945107.12,40664.6,411414.0,45846.92,348794.54,494205.06,1188043.35,41589.65,100098.83,444792.41,382533.58,427249.67,103189.73,132624.15,158932.02,190184.02,91521.42,159945.0,150473.59,142912.68,176025.72,113358.83,153576.3,132835.26,118699.18,1217562.74,17798.04,20586.25,123972.33,356539.43,129.55,1450066.68,3637973.14,37280.47,617112.7,866278.63,42338.54,53442.42
Scenario 2,1450,5,Market Euphoria,250,TRADING,162947.23,408051.9,172455.54,309975.18,1031940.87,919789.77,218949.6,515004.81,759662.94,966042.33,535972.49,323297.45,2945072.27,40709.71,411719.82,45762.72,348022.63,493920.37,1190535.85,41648.85,100272.13,445000.15,381873.26,426884.31,102998.28,132798.84,158986.96,190266.7,91722.26,160239.16,150438.48,142939.89,176081.04,113352.48,153751.3,132835.54,118700.86,1219409.01,17806.71,20563.38,123951.18,355956.76,129.63,1448352.49,3647122.4,37284.19,616771.98,866484.26,42383.25,53438.27
Scenario 2,1451,5,Market Euphoria,251,TRADING,163092.1,407888.96,172277.81,310080.14,1030841.44,918828.85,218722.56,514500.78,758218.78,966684.19,534322.79,322820.05,2946939.0,40811.98,411854.04,45746.84,347521.34,493718.81,1192929.94,41750.27,100415.47,445391.53,381512.49,426508.78,102876.76,132801.54,158917.89,190768.61,91964.29,160515.41,150383.49,142867.67,176149.54,113320.66,154169.43,132828.1,118714.61,1221157.15,17801.4,20509.52,123965.96,355335.67,129.73,1445584.9,3655930.33,37264.72,616688.6,867427.2,42445.11,53438.7
Scenario 2,1452,5,Market Euphoria,252,TRADING,163249.39,407738.56,172046.34,310065.8,1029430.53,917563.41,218435.98,514204.17,757019.27,966943.63,533202.12,322047.77,2946476.1,40842.49,412159.73,45746.94,347467.21,493470.19,1195242.81,41783.79,100559.19,445403.93,381265.39,426780.16,102715.39,132897.24,158853.22,190962.16,92231.74,160734.14,150290.83,142843.02,176152.31,113333.18,154371.42,132815.92,118720.88,1222989.37,17809.13,20480.09,123943.79,354802.05,129.82,1443704.69,3664165.62,37256.49,618106.08,869180.55,42478.47,53412.72
Scenario 2,1453,5,Market Euphoria,253,TRADING,163446.15,407510.0,171836.04,310088.02,1027364.25,916548.75,218288.75,513896.86,755900.49,966427.73,532634.26,321533.19,2946022.4,40895.0,412581.04,45719.22,346833.16,493106.02,1197775.39,41862.67,100648.73,445247.83,380624.56,426625.9,102589.56,133013.64,158854.09,191257.44,92500.42,160588.17,150185.19,142888.06,176177.91,113311.31,154567.21,132851.38,118770.49,1224857.97,17806.69,20437.23,123947.96,354458.12,129.95,1441846.56,3671450.78,37251.64,617928.21,871088.6,42536.67,53399.68
Scenario 2,1454,5,Market Euphoria,254,TRADING,163497.8,407315.28,171581.81,310192.53,1026982.61,915414.18,218233.38,513195.73,754724.33,967155.83,531533.99,321059.31,2945240.85,40892.9,412985.98,45728.91,346284.99,492435.66,1200562.65,41960.68,100802.05,445541.17,380129.53,426858.35,102444.69,133079.27,158892.68,191464.21,92798.18,160794.41,150136.76,142892.59,176125.5,113085.66,154884.4,132828.94,118778.33,1227619.51,17812.66,20382.37,123971.6,354025.52,130.01,1439166.4,3678616.35,37244.99,618144.34,872143.21,42558.33,53389.42
Scenario 2,1455,5,Market Euphoria,255,TRADING,163493.72,407113.46,171213.75,310001.92,1026200.56,913504.26,218046.1,512806.08,753786.37,967257.02,530668.61,320430.71,2945384.96,40938.12,413224.64,45677.14,346418.78,492150.68,1203424.08,42087.12,101039.47,445559.11,379917.53,427277.54,102318.95,133237.02,158863.25,191857.72,93052.14,160659.7,150100.57,142924.4,176181.07,112929.29,154901.2,132871.22,118797.63,1229504.93,17817.49,20329.22,123960.91,353547.75,129.98,1437518.53,3686237.98,37231.86,618831.45,873921.26,42658.7,53404.11
Scenario 2,1456,5,Market Euphoria,256,TRADING,163417.17,406901.36,170846.56,309992.89,1025242.81,912351.03,218146.81,512299.34,752358.7,966839.58,529546.07,320141.01,2944096.31,41013.13,413210.76,45666.2,346012.45,491642.55,1205682.32,42178.92,101210.59,445933.18,379311.73,427323.2,102169.5,133320.47,158817.68,192210.16,93359.28,160632.94,149940.69,142969.65,176205.14,112960.31,154868.51,132887.4,118789.37,1230975.23,17812.66,20265.24,123994.07,353324.39,130.1,1433733.04,3693969.19,37217.6,618839.97,875231.19,42725.51,53427.72
Scenario 2,1457,5,Market Euphoria,257,TRADING,163552.66,406529.32,170530.2,310065.03,1024247.57,911563.26,217877.75,512364.63,750694.97,967003.32,528283.11,319510.48,2944155.64,40990.39,413321.64,45675.24,345075.58,491250.47,1208426.47,42251.68,101333.23,445994.9,378956.54,427642.68,102071.8,133429.45,158826.83,192497.32,93649.87,160860.09,149769.9,142978.96,176227.06,112779.91,155015.46,132901.51,118802.51,1233070.52,17815.25,20220.64,124004.54,352831.78,130.29,1431106.67,3698980.79,37219.02,619342.47,876194.91,42717.33,53419.21
Scenario 2,1458,5,Market Euphoria,258,TRADING,163611.56,406133.58,170233.47,309943.86,1023681.31,910700.54,217800.92,511738.44,749624.95,967114.45,527467.59,319134.4,2947062.5,41013.65,414217.27,45603.84,344440.99,490683.22,1210802.77,42298.87,101466.17,446456.02,378605.88,427226.23,101985.71,133463.58,158780.0,192784.07,93943.34,161063.64,149707.12,142991.17,176222.96,112602.05,155213.94,132942.68,118778.99,1235566.07,17821.4,20171.46,123990.26,352377.74,130.39,1430049.56,3708202.66,37225.52,618959.53,879396.98,42762.89,53409.49
Scenario 2,1459,5,Market Euphoria,259,TRADING,163628.79,405936.3,169919.37,309922.59,1022590.07,909863.46,217614.34,511578.68,748174.02,967385.92,526182.28,318370.29,2945379.43,41100.0,414319.76,45583.28,344051.5,490705.98,1212773.2,42386.26,101641.41,446433.95,378928.65,427220.46,101857.13,133573.33,158794.38,193140.57,94260.15,161274.2,149384.89,143062.12,176225.52,112478.88,155237.2,132960.7,118720.52,1237100.83,17816.18,20097.8,123989.33,351805.57,130.35,1427124.51,3716571.23,37239.49,618760.23,880530.48,42874.7,53385.48
Scenario 2,1460,5,Market Euphoria,260,TRADING,163572.89,405591.53,169763.86,309952.98,1020938.19,908365.91,217269.19,510838.32,747358.66,968353.6,525018.1,318107.59,2944725.38,41138.18,414996.08,45557.79,344185.9,490208.11,1215292.16,42503.54,101721.39,446481.99,378476.18,427091.05,101752.07,133536.96,158812.94,193586.82,94542.1,161272.64,149531.52,143106.41,176339.07,112560.99,155563.2,132965.68,118730.86,1239139.04,17818.09,20039.77,124004.51,351337.33,130.44,1424924.34,3725836.95,37229.01,619161.62,880990.54,42958.74,53372.24
Scenario 2,1461,5,Market Euphoria,261,TRADING,163519.42,405348.33,169425.35,309859.61,1019115.93,906758.53,217078.83,510897.01,746481.75,968290.87,524096.07,317517.67,2944320.9,41248.86,415114.89,45576.64,343519.78,490032.01,1217445.7,42549.81,101857.65,446529.86,377882.1,426591.44,101674.05,133636.81,158804.11,193869.8,94794.1,161439.37,149517.05,143140.66,176396.0,112445.49,155634.5,132935.56,118669.28,1240160.1,17814.63,19993.92,124016.47,351148.86,130.69,1421746.38,3732882.72,37226.01,620025.92,882743.91,42979.26,53363.7
Scenario 2,1462,5,Market Euphoria,262,TRADING,163642.7,405321.65,169137.44,309909.32,1016903.03,905863.87,216984.88,511021.16,745244.28,969334.21,523382.72,317065.06,2942311.12,41349.17,414893.46,45531.64,342988.27,489733.42,1219756.42,42591.17,101974.45,446893.69,377464.38,426607.34,101533.1,133878.39,158799.81,194061.75,94997.92,161374.14,149462.71,143154.77,176360.98,112248.21,155731.48,132934.33,118642.66,1241106.57,17812.62,19960.13,124025.36,350923.52,130.68,1419732.66,3740781.72,37207.83,620755.0,884241.36,43053.36,53358.93
Scenario 2,1463,5,Market Euphoria,263,TRADING,163727.99,404951.15,168814.24,309924.23,1015593.47,905337.41,216722.22,510751.44,744308.2,969412.61,523052.29,316575.94,2943071.7,41416.69,415257.97,45508.54,342824.47,488968.51,1222235.79,42667.38,102242.17,447054.01,377087.45,426667.52,101424.22,133939.53,158825.26,194300.47,95237.4,161613.2,149454.3,143148.9,176393.94,112266.07,156154.09,132907.27,118616.64,1243425.25,17816.55,19908.92,124028.21,350584.2,130.86,1417685.18,3748589.16,37204.14,621589.97,885636.26,43079.43,53381.9
Scenario 2,1464,5,Market Euphoria,264,TRADING,163786.99,404659.37,168548.94,309913.98,1015237.27,904407.06,216501.84,510622.71,743296.95,969447.99,522224.13,316199.33,2942831.61,41471.67,415282.68,45492.92,342038.44,489144.03,1224820.27,42728.13,102355.31,447192.01,376816.86,426609.68,101321.41,133876.93,158822.28,194503.43,95455.46,161644.71,149463.38,143265.68,176380.7,112281.93,156527.16,132921.1,118609.74,1244732.54,17824.23,19855.72,124040.78,350080.43,130.87,1415431.16,3754211.47,37176.12,621677.3,885124.49,43080.67,53365.87
Scenario 2,1465,5,Market Euphoria,265,TRADING,163709.84,404440.7,168249.68,309966.0,1015056.61,903295.22,216518.68,510366.16,742091.77,969166.08,521828.92,315289.1,2944610.55,41553.92,415438.69,45463.57,341329.92,489062.47,1227552.47,42781.02,102440.07,447659.34,375933.78,426852.64,101209.27,134057.36,158774.97,194676.19,95718.86,161783.71,149296.08,143269.28,176393.16,112286.28,156754.75,132915.42,118569.79,1246957.7,17815.97,19783.57,124072.42,349463.32,131.18,1412328.61,3763068.77,37188.98,621596.02,886752.42,43124.44,53385.48
Scenario 2,1466,5,Market Euphoria,266,TRADING,163808.12,404135.18,167995.27,309947.69,1013670.37,902737.71,216348.55,510109.2,741286.99,969747.52,520348.39,314821.64,2945077.0,41590.37,415488.6,45347.23,340827.31,487970.61,1230899.01,42871.75,102577.55,447865.87,375678.77,426462.16,101042.74,134101.05,158781.74,195018.39,95976.71,161708.22,148909.8,143274.76,176422.43,112347.67,156970.18,132951.17,118585.19,1247092.81,17803.34,19737.18,124071.68,349030.61,131.23,1409661.17,3770299.41,37188.38,621278.83,887066.73,43218.23,53377.61
Scenario 2,1467,5,Market Euphoria,267,TRADING,163888.71,403635.98,167711.64,309830.78,1012466.29,901156.56,216111.75,509945.34,740004.47,969888.68,519470.94,314190.45,2945135.46,41680.19,415943.3,45305.41,340691.16,487355.05,1233537.1,42932.58,102729.36,447545.36,375453.32,426859.91,100906.79,134263.82,158746.12,195369.36,96217.1,161946.25,148798.43,143287.06,176509.59,112133.7,156903.39,132965.69,118611.8,1247612.95,17806.43,19696.02,124089.0,348570.62,131.39,1407281.95,3777905.08,37172.26,621606.15,888986.87,43231.34,53414.88
Scenario 2,1468,5,Market Euphoria,268,TRADING,164005.91,403265.4,167490.21,309822.93,1010915.52,900141.89,215846.31,509323.71,738709.61,969305.93,518605.95,313596.76,2943607.48,41686.88,416461.98,45269.97,339529.71,486753.54,1236653.15,42999.77,102913.38,447932.3,375165.98,427033.74,100791.14,134283.18,158740.83,195210.65,96427.45,161740.65,148734.51,143290.43,176494.79,112116.01,157097.09,132964.37,118628.03,1248064.56,17804.99,19635.08,124082.21,348149.72,131.76,1405020.05,3786539.01,37175.88,621773.53,890140.0,43313.67,53411.65
Scenario 2,1469,5,Market Euphoria,269,TRADING,163892.94,402729.8,167159.44,309927.01,1009188.06,899338.24,215869.86,508379.51,737489.04,968943.26,517631.72,312996.88,2942468.9,41777.32,416493.45,45197.49,338366.96,486067.82,1238679.72,43075.8,103104.93,448234.35,374585.54,427068.03,100675.46,134369.93,158702.02,195491.98,96642.42,161909.29,148821.65,143321.24,176594.58,112053.33,157404.19,132948.41,118594.63,1249566.94,17813.45,19578.21,124068.79,347900.17,131.95,1402785.89,3793804.39,37171.8,622613.04,892217.04,43334.09,53385.39
Scenario 2,1470,5,Market Euphoria,270,TRADING,164062.69,402515.98,166849.31,309631.22,1008777.74,898839.79,215731.27,508343.05,736517.34,968152.25,517092.18,312323.6,2940740.72,41803.23,416856.22,45138.82,337811.17,485499.19,1241176.43,43205.84,103282.63,448396.73,374546.8,426616.69,100525.24,134373.4,158724.52,195838.88,96823.17,162169.88,148678.9,143297.39,176622.44,112010.14,157461.1,132944.24,118589.2,1252014.74,17812.69,19526.22,124072.71,347483.44,132.08,1400909.83,3802144.52,37185.33,622372.53,892892.62,43379.77,53388.46
Scenario 2,1471,5,Market Euphoria,271,TRADING,164044.25,402327.61,166564.45,309729.42,1007764.08,897572.4,215590.81,508248.36,735386.24,968074.72,515854.06,311610.85,2940334.27,41786.36,417585.88,45161.02,337663.94,485412.03,1243178.59,43279.06,103462.44,448421.08,374475.54,426646.73,100421.82,134477.0,158676.78,196192.27,97097.03,161908.83,148517.01,143322.14,176649.23,111873.31,157402.74,132975.82,118504.84,1254398.22,17816.04,19490.85,124115.22,347135.28,132.21,1399395.55,3809248.42,37178.4,622318.48,894943.51,43401.98,53394.47
Scenario 2,1472,5,Market Euphoria,272,TRADING,164143.6,402007.87,166208.03,309905.47,1005951.03,896091.74,215450.3,508067.29,734187.96,967686.54,514828.63,311210.64,2939950.98,41802.84,417928.41,45109.58,336950.51,485212.79,1245424.57,43374.99,103628.71,448623.53,374044.08,426616.99,100303.45,134558.92,158751.1,196216.7,97297.9,161904.11,148385.24,143322.26,176625.11,111898.71,157513.34,132976.66,118488.47,1254902.25,17802.28,19421.0,124141.11,346743.54,132.2,1397006.17,3818077.13,37186.66,623002.81,896659.36,43467.25,53430.93
Scenario 2,1473,5,Market Euphoria,273,TRADING,164061.95,401617.17,165921.35,309915.02,1004700.32,894839.94,215370.06,507735.63,732998.26,967891.61,514145.09,310834.36,2940897.37,41874.12,418178.84,45081.54,336088.14,484813.84,1247739.71,43502.34,103806.33,449099.46,373560.04,426844.76,100129.22,134563.13,158752.08,196368.61,97583.13,162141.43,148515.77,143307.5,176636.91,111670.53,157799.35,132935.38,118448.37,1255319.83,17797.32,19372.39,124163.38,346265.66,132.47,1394845.33,3826184.99,37184.01,623461.62,899018.17,43527.02,53443.87
