Scenario	Global_Second	Phase	Phase_Name	Phase_Second	Market_State	Kia	SK hynix	DB HiTek	POSCO Future M	Hyundai Motor	POSCO Holdings	Samsung Electronics	LS	Samsung SDI	Samsung Electro-Mechanics	HD Korea Shipbuilding	LS ELECTRIC	Korea Zinc	HMM	Hyundai Mobis	Korea Electric Power	Samsung C&T	SK Inc.	NAVER	Kakao	JUSUNG Engineering	EO Technics	Hanmi Semiconductor	LG Chem	Shinhan Financial	LEENO Industrial	LG Electronics	Celltrion	KODEX 200	EcoPro	Hana Financial	KODEX Semiconductor	SK Innovation	TIGER 200	KB Financial	KODEX Leverage	Meritz Financial	Samsung Biologics	KODEX KOSDAQ150	KODEX KOSDAQ150 Leverage	Wonik IPS	EcoPro BM	KODEX 200 Futures Inverse 2X	HD Hyundai Electric	Hyosung Heavy Industries	Woori Financial	HD Hyundai Heavy Industries	LG Energy Solution	TIGER Semiconductor TOP10	HPSP
Scenario 1	1379	5	Market Euphoria	179	TRADING	152066.49	2559650.74	150047.65	292705.24	503763.21	431961.12	377011.15	497519.29	777334.88	968644.69	447631.22	326550.86	1673940.38	19803.15	461580.84	42620.7	302108.82	500484.76	171744.82	53353.33	126335	446229.53	340679.94	420491.13	92816.91	115490.16	147864.57	195242.7	105798.78	156619.27	122993.39	216070.9	150408.52	95232.66	150452.21	218217.26	113387.88	1360748.22	20050.19	15401.05	126790.05	222585.06	132.3	1245070.33	3579519.25	34572.73	604120.83	449315.03	67323.31	48924.86
Scenario 1	1380	5	Market Euphoria	180	TRADING	152344.92	2574560.88	149809.48	292238.95	502945.26	432327.42	377917.08	498538.08	777596.68	968722.52	447776.36	326639.79	1676566.66	19796.88	461073.25	42596.44	303658.77	500304.24	171689.07	53331.22	125523.42	446018.47	340989.35	420424.33	92735.76	115662.01	146983.02	195339.01	105816.22	156592.75	123048.06	216336.98	150578.71	95156.3	150179.33	217969.08	113228.92	1359676.06	20121.13	15390.37	127616.66	222854.93	132.19	1246207.03	3575664.9	34580.74	604127.59	449739.96	66948.51	48703.8
Scenario 1	1381	5	Market Euphoria	181	TRADING	152622.44	2580759.37	150017.03	292492.81	502384.52	433090.35	378013.17	500185.39	777909.06	968441.15	446951.45	326998.67	1677267.65	19807.59	462259.76	42622.42	304273.4	499530.33	171859.45	53267.11	124955.65	444380.86	341099.74	420495.53	92592.79	115763.3	146722.98	195181.58	105822.16	156653.15	123256.84	216346.7	150757.58	94910.38	149885.4	218897.32	113215.24	1360602.41	20141.12	15392.71	127731.37	222782.4	132.27	1243739.46	3573382.57	34567.64	603402.66	449109.13	67282.23	48596.39
Scenario 1	1382	5	Market Euphoria	182	TRADING	152769.8	2587930.75	149490.52	292158.63	502072.66	433407.41	378595.63	502259.48	777749.44	963984.25	447234.32	326041.56	1680365.1	19814.59	462140.19	42641.1	305490.87	499584.37	171564.58	53228.08	125379.39	443743.65	341323.7	420350.66	92525.87	115931.53	146495.03	195019.92	105842.53	156751.65	123294.54	216564.01	150854.47	95039.74	149712.05	218885.06	113267.76	1359702.51	20201.05	15379.05	126943.07	222263.34	131.81	1241016.38	3567842.21	34585.2	603273.17	449642.41	67394.94	48660.47
Scenario 1	1383	5	Market Euphoria	183	TRADING	152684.18	2596961.94	149771.42	292264.64	502217.36	435240.08	379448.62	504323.5	778132.96	959328.75	446924.86	326196.73	1683622.95	19831.23	462924.42	42596.88	305974.23	500463.45	171865.36	53213.22	125083.54	441506.53	341697.38	420237.43	92441.14	116092.93	146409.19	195081.8	105857.8	156446.22	123176.66	217133.86	151048.76	94974.93	149474.06	218802.92	113369.38	1358592.85	20258.79	15452.25	126841.69	221967.73	131.61	1243435.85	3571095.16	34606.41	602671.3	449444.65	67303.94	48680.46
Scenario 1	1384	5	Market Euphoria	184	TRADING	152523.55	2596502.75	150114.6	291435.65	501636.88	436283.79	379114.02	505586.06	777674.21	957792.1	447259.32	326050.97	1685918.58	19827.09	462454.4	42612.58	307196.93	500247.17	171748.63	53132.61	125162.93	441339.88	342064.07	420479.49	92428.58	116203.94	146595.83	195462.38	105982.26	156749.74	123263.54	217707.25	151297.88	94852.76	149347.94	219385.06	113296.63	1358535.87	20324.48	15407.15	127016.2	222008.52	131.85	1246003.73	3581841.68	34563.13	601868.1	449620.85	67635.65	48684.62
Scenario 1	1385	5	Market Euphoria	185	TRADING	152525.38	2596568.02	149895.79	291060.2	501948.56	437378.95	379568.95	506873.23	776956.33	958279.5	447019.95	325196.28	1688502.36	19818.09	462467.41	42561.11	308201.63	500016.91	171492.88	53088.69	125352.62	440665.04	342179.43	420668.38	92448.1	116462.18	147180.2	195523.2	106236.5	156862.57	123316.68	217161.53	151426.45	94928.45	149336.58	218764.19	113334.62	1360182.06	20376.29	15393.62	126909.22	222055.99	132.02	1245838.11	3593923.99	34593.17	601624.46	449057.78	67840.17	48785.4
Scenario 1	1386	5	Market Euphoria	186	TRADING	152342.5	2598369.96	149943.17	290674.49	501723.47	437671.81	381248.02	508285.65	776481.67	958619.79	447939.97	324950.36	1687381.78	19790.14	461903.93	42565.83	309046.97	499129.7	171894.59	52999.4	125617.03	439297.11	342260.45	420837.13	92502.42	116623.62	147146.93	195600.32	106190.98	156875.2	123396.28	217422.72	151462.52	94830.18	149337.3	218707.51	113340.2	1360189.71	20400.7	15373.63	126380.12	221945.88	131.3	1246272.81	3588285.5	34611.52	601130.86	449510.03	68045.01	48909.04
Scenario 1	1387	5	Market Euphoria	187	TRADING	152454.87	2591329.5	149739.89	289912.01	502142.31	439243.87	380585.82	508748.2	775620.47	956253	448263.35	325006.95	1688831.44	19779.84	462981.61	42555.89	309241.58	497996.4	172089.6	52993.84	125035.76	438029.79	342200.3	420704.37	92558.87	116802.6	147655.18	195585.54	106470.52	156805.5	123318.08	217078.73	151154.34	95069.33	149139.55	221941.46	113325.9	1359878.94	20420.72	15387.02	125555.92	222095.69	131.85	1246476.86	3587722.32	34606.14	602040.27	449614.57	68316.64	48764.17
Scenario 1	1388	5	Market Euphoria	188	TRADING	152250.21	2599491.81	150213.84	289495.06	502354.45	440284.68	382909.59	510828.16	775066.4	952845.7	449008.61	324437.2	1690298.18	19780.75	464690.47	42599.99	309471.09	496858.62	171857.12	52947.49	125092.53	437369.9	341485.93	420983.76	92474.48	116964.54	147259.4	195367.12	106421.99	156605.26	123231.25	216960.87	151230.42	94807.72	148895.1	221442.23	113228.02	1359437.56	20371.17	15327.6	125160.92	221721.95	132.02	1247002.21	3591018.97	34586.56	601370.17	448594.12	68339.25	49016.43
Scenario 1	1389	5	Market Euphoria	189	TRADING	152543.03	2601155.1	150120.03	288935.88	502057.91	440942.88	383373.28	511218.26	774661.8	950741.22	449013.3	324187.19	1689960.89	19782.99	467199.52	42596.94	309024.84	496038.86	171878.9	52891.22	124990.99	436869.11	342413.99	421173.92	92365.8	117236.62	147261.07	195514.97	106554.54	156299.8	123197.66	216492.97	151115.64	94566.8	148693.62	221399.4	113229.72	1357938.39	20331.35	15341.61	124274.21	222026.96	132.22	1249215.28	3583773.51	34617.86	602046.14	449189.6	68281.65	49054.71
Scenario 1	1390	5	Market Euphoria	190	TRADING	152828.22	2605735.63	149814.28	288350.3	502703.09	442396.03	383640.59	511137.77	775724.79	947436.31	448595.64	323812.22	1689931.68	19794.76	468871.65	42586.76	308722.5	493295.74	172260.52	52869.51	124996.51	436184.97	343653.83	420911.47	92355.91	117366.59	147207.36	195545.41	106646.12	156785.73	123367.89	217173.15	150984.86	94689.57	148485.25	220483.64	113320.7	1356014.6	20290.9	15289.36	124011.09	222026.49	132.9	1249218.4	3589275.09	34613.95	601543.04	450082.61	68129.09	49140.86
Scenario 1	1391	5	Market Euphoria	191	TRADING	152992.16	2610678.95	149915.12	287755.64	502438.16	443440.1	386392.26	509560.83	775051.7	948306.5	448925.42	323344.87	1688344.9	19807.52	470208.72	42621.99	308183.45	493134.03	172231.36	52833.38	124672.12	435234.83	344092.66	421380.67	92351.44	117582.22	147079.8	195656.23	106523.32	156652.01	123174.65	218267.65	150953.35	94631.65	148201.73	220720.88	113390.72	1357549.88	20222.61	15295.54	123516.33	221334.68	133.47	1247825.72	3590487.02	34631.03	601156.6	450583.38	68315.22	48972.43
Scenario 1	1392	5	Market Euphoria	192	TRADING	153028.21	2609363.86	150163.51	287643.74	503106.74	443697.96	386677.29	510025.24	775131.29	945707.16	449106.89	323135.53	1688903.21	19833.37	470956.07	42577.9	307755.11	492452.75	171635.9	52778.75	124554.36	435435.87	345141.47	421485.23	92438.35	117781.33	147352.73	195482.92	106489	156705.45	123165.38	218642.22	150780.04	94525.79	148215.74	221895.28	113428.44	1356994.08	20192.4	15300.54	123600.18	220995.63	133.64	1248041.03	3579909.1	34611.08	601264.72	450349.39	68473.12	49009.14
Scenario 1	1393	5	Market Euphoria	193	TRADING	153056.91	2627660.2	149854.6	287510.6	501784.12	443748.64	388203.39	511023.62	776108.06	948561.98	449222.25	322703.13	1686139.55	19829.81	473218.41	42563.33	306950.44	492731.47	171587.3	52714.83	124721.88	434515.92	344995.34	421668.18	92432.35	118080.09	147068.23	195539.57	106722.99	156582.77	122999.29	219260.84	150984.55	94503.09	148065.78	221835.95	113360.99	1357698.22	20111.12	15291.89	123305.59	221368.66	133.25	1248221.48	3583779.04	34597.78	601261.33	451124.83	68546.05	48964.16
Scenario 1	1394	5	Market Euphoria	194	TRADING	153067.68	2637181.99	150175.41	287499.49	502363.51	443864.15	389840.04	510278.85	776053.86	943086.4	448325.54	322308.3	1688402.14	19839.73	473399.18	42532.84	305765.33	493440.46	171837.76	52664.77	125435.29	434566.4	343724.31	421661.95	92431.95	118170.38	147831.93	195547.94	106728.55	156678.78	123025.72	219806.04	150694.67	94275.22	148215.32	221536.63	113532.97	1357398.11	20051.74	15267.86	123230.75	221102.2	133.82	1248866.03	3590825.29	34584.58	601883.72	451405.67	68614.41	48903.96
Scenario 1	1395	5	Market Euphoria	195	TRADING	152992.07	2634247.15	149542.08	286715.16	503197.86	443817.14	390928.42	509254.02	777090.37	943497.36	448364.3	323169.95	1691495.71	19848.3	472827.69	42518.87	304678.25	493013.4	172023.07	52668.88	125195.55	434381.32	344486.14	421726.75	92598.83	118177.18	148190.66	195762.09	106621.98	156675.02	123120.18	219817.24	150806.99	94558.17	148236.44	220899.59	113482.97	1357655.42	19991.34	15288.36	122959.3	221115.27	134.82	1247599.7	3589800.17	34608.47	602118.93	451525.56	68650.4	48928.61
Scenario 1	1396	5	Market Euphoria	196	TRADING	153048.09	2648798.74	149262.51	287122.87	502822.34	443950.29	391909.28	509692.68	776903.7	946058.12	448244.07	323083.61	1692571.43	19833.25	473611.57	42516.72	304374.62	493617.15	172139.69	52622.25	125477.01	432989.23	342646.78	421561.39	92599.6	117989	147866.17	195804.29	106667.78	157096.64	123060.82	219726.46	150827.03	94428.15	148262.24	220790.59	113575.37	1357863.85	19960.36	15289.99	123372.12	220906.51	134.32	1247631.21	3592747.12	34609.33	601685.69	451825.21	68645.34	49122.33
Scenario 1	1397	5	Market Euphoria	197	TRADING	153133.07	2650996.78	149227.6	286856.08	502692.87	443665.97	392535.72	508614.81	778106.04	947350.18	448118.11	323754.14	1695254.2	19830.14	473955.95	42539.62	302623.47	493903.2	172280.7	52617.21	125781	434371.3	341893.41	422248.69	92717.46	118255.23	148111.57	195623.37	106707.47	157235.14	123151.47	220702.65	150766.96	94620.14	148440.79	220123.72	113446.43	1357878.68	19919.22	15310.13	123322.1	221162.77	134.53	1251895.32	3593981.11	34619.23	601377.08	451003.64	68633.95	49139.2
Scenario 1	1398	5	Market Euphoria	198	TRADING	153181.57	2665529.66	148958.74	286311.53	501598.58	443781.77	394026.84	507435.95	778402.2	947732.83	447971.36	323767.54	1695924.04	19820.87	473724.36	42510.75	301512.92	493687.41	172507.65	52561.11	125760.12	433317.56	341240.09	422852.22	92730.08	118157.61	148764.33	195552.22	106818.65	157029.42	122980.64	220110.22	150823.78	94694.05	148211.74	221353.57	113462.23	1356486.96	19864.52	15281.3	123165.61	221588.99	134.69	1251721.23	3592465.97	34590.47	600968.59	451489.5	68702.76	49149.15
Scenario 1	1399	5	Market Euphoria	199	TRADING	153304.05	2672020.85	148348.91	286071.95	502531.57	444059.89	394170.52	506251.07	777691.2	945070.89	448117.64	323439.2	1695619.87	19809.28	473612.41	42509.34	299182.55	491914.85	172360.09	52414.74	125460.66	433169.64	341921.05	423246.79	92702.17	118186.99	148641.54	195535.14	106804.21	156872.7	122926.18	219871.64	150820.81	94768.67	148397.8	222074.63	113422.75	1356056.31	19851.5	15332.65	123175.93	221735.52	134.48	1251944.39	3587631.99	34587.03	599991.77	451356.19	68746.45	49203.17
Scenario 1	1400	5	Market Euphoria	200	TRADING	153329.36	2671649.86	148067.51	285448.38	502509.19	443447.37	393768.24	505302.59	779211.13	942278.36	448650.17	322871.86	1697255.5	19822.51	473964.88	42509.69	297303.35	491914.64	172302.99	52366.16	125616.88	431503.29	341518.93	423793.17	92664.91	118122.49	147670.04	195579.21	106821.28	156526.51	122961.09	221289.74	150867.97	94707	148406.12	223061.14	113278.69	1359294.91	19836.29	15385.23	122796.44	222170.05	134.48	1251047.96	3576969.53	34578.3	599502.28	451687.09	68928.32	49188.81
Scenario 1	1401	5	Market Euphoria	201	TRADING	153703.17	2671983.53	147947.72	285735.3	501735.87	443096.11	394997.15	503162.3	780010.25	940277.94	447953.86	323406.59	1697139.46	19845.42	471593.38	42494.42	294963.55	491526.19	172237.88	52273.45	125652.28	430434.32	341875.99	424743.73	92753.48	118014.61	148225.08	195648.21	106783.46	156997.66	123111.06	220959.39	150812.25	94738.66	148190.37	223655.43	113216.94	1359279.33	19826.9	15383.44	122797.84	222011.59	134.88	1247258.94	3581107.94	34589.67	598772.73	452089.37	68840.37	49145.74
Scenario 1	1402	5	Market Euphoria	202	TRADING	153745.41	2662893.65	147854.36	285459.46	501155.31	442840.51	394052.83	502250.21	780918.16	937324.07	448142.21	322236.49	1697169.9	19825.64	470829.21	42565.97	292843.39	491417.43	172159.94	52287.5	126151.28	429947.77	341698.46	424821.34	92855.68	118246.08	148146.79	195489.82	106719.98	157232.35	123135.53	221130.77	150743.18	94823.33	148080.81	223928.86	113109.48	1359959.74	19850.26	15378.93	122718.07	221638.9	135.37	1248296.07	3578223.85	34586.44	598985.68	452476.04	68966.18	49055.85
Scenario 1	1403	5	Market Euphoria	203	TRADING	154010.14	2676002.33	147797.24	285074.78	501110.05	443051.01	395103.1	502290.63	779164.13	939231.26	447636.51	319829.84	1699879.12	19848.94	470379.8	42540.28	291026.7	491605.7	172512.67	52156.48	126482.02	429697.81	341192.64	425751.67	92988.58	117958.02	148467.74	195479.42	106778.93	157175.11	123176.81	220888.28	150825.51	94686.26	148087.18	223105.67	113151.35	1360858.66	19829.3	15349.55	122626.33	221712.02	135.24	1250109.88	3586943.76	34579.53	599115.84	452640.04	69103.34	49010.89
Scenario 1	1404	5	Market Euphoria	204	TRADING	153868.04	2689815.08	147756.61	284740.47	501085.17	443208.87	395383.03	502413.51	780878.32	937556.94	447990.59	318560.74	1703090.07	19848.93	468532.43	42495.59	288556.11	492466.58	172642.71	52113.79	126241.73	430072.49	341745.2	426371.57	92976.21	118248.19	148264.26	195796.08	106833.63	156946.32	123135.31	221434	150888.45	94475.36	147946.14	223647.34	113214.91	1361017.34	19887.55	15359.88	122401.52	221953.95	135.04	1248877.49	3589421.35	34587.14	599649.01	452865.39	69025.04	49151.94
Scenario 1	1405	5	Market Euphoria	205	TRADING	154211.39	2688673.68	147922.98	284442.13	501733.2	443203.73	397208.91	504733.52	782544.57	939233.49	447299.04	318206.29	1700758.22	19859.81	467075.12	42547.84	286933.5	493086.29	172964.35	52062.88	125760.4	430087.24	342065.82	426665.3	92932.82	118212.41	148377.93	195546.03	107059.63	157216.27	123106.91	220513.56	151023.74	94473.56	147989.63	224574.54	113305.52	1362400.97	19925.8	15349.33	122276.08	222201.51	134.91	1246922.68	3597577.47	34622.68	599660.81	453158.26	69251.13	49062.18
Scenario 1	1406	5	Market Euphoria	206	TRADING	154468.55	2702419.19	147811.42	284104.92	501517.69	443207.34	398093.81	506474.04	782509.43	935666.2	447350.79	317628.29	1701931.82	19854.46	465169.75	42555.35	284838.31	494002.02	173304.85	51954.27	125988.28	431220.65	341828.02	426807.02	92870.24	118252.48	148261.97	195618.35	107030.14	157064.21	123148.75	220930.96	150888.32	94231.89	147993.85	225390.78	113262.49	1361540.91	19922.15	15345.65	122545.72	221974.93	135.47	1248692.88	3599020.52	34654.97	598461.29	453067.07	69260.67	49138.37
Scenario 1	1407	5	Market Euphoria	207	TRADING	154684.57	2697461.32	147972.75	283642.21	501607.37	443615.36	398382.03	508826.18	780812.36	936047.65	447540.94	317051.42	1699242.67	19841.04	464743.32	42502.03	282395.54	494421.56	173132.2	51911.34	126116.22	431462.66	340825.45	426610.25	92864.94	118370.75	147914	195844.07	107150.56	157204.97	123097.19	220777.35	150956.71	94289.69	148089.97	224149.25	113367.94	1359839.65	19916.58	15331.22	122429.29	222472.25	135.27	1247905.51	3594409.17	34641.33	598337.94	452322.5	69265.51	49251.45
Scenario 1	1408	5	Market Euphoria	208	TRADING	155334.2	2711344.47	147224.46	283647.64	501103.06	443985	398661.15	511299.17	782778.23	939154.13	448459.17	316561.99	1699860.92	19839.42	462348.84	42457.93	280661.96	494672.88	173393.43	51856.98	125758	430357.57	341358.18	427220.06	92859.37	118578.4	147449.71	196003.25	106981.31	157182.79	122874.73	220752	150952.41	94246.39	147754.9	224922.02	113317.5	1360067.61	19912.44	15339	122592.36	222267.45	135.33	1247845.46	3594620.85	34652.83	598918.08	452659.33	69563.97	49180.36
Scenario 1	1409	5	Market Euphoria	209	TRADING	155800.42	2712619.32	147669.59	283319.04	501206.69	444425.51	399345.94	514133.61	782310.05	941029.31	448822.11	316395.16	1701697.22	19818.94	460303.57	42498.46	278952.67	494806.59	173955.05	51792.72	125715.65	430576.28	339738.07	427482.87	92829.93	118750.22	147496.72	196158.84	107148	156501.66	123098.97	220891.34	150881.21	94053.91	147683.01	225339.95	113266.08	1358644.31	19923.21	15353.84	122872.95	221885.02	135.14	1249717.67	3598637.29	34675.71	599112.9	452007.65	69441.9	48973.39
Scenario 1	1410	5	Market Euphoria	210	TRADING	156110.33	2710708.77	147569.06	283667.23	501570.38	444636.34	400091.36	514727.85	783614.9	939805.27	448508.58	316230.3	1704197.33	19818.53	460557.88	42503.79	277439.2	495720.8	173851.07	51751.86	125529.88	429514.59	340600.74	427895.83	93026.85	119159.07	147097.34	196161.95	107054.46	156552.09	123039.18	221084.77	151104.16	94264.53	147440.72	225344.9	113214.09	1359140.57	19978.91	15313.62	122978.54	221895.85	135.34	1250224.41	3596115.37	34640.34	599173.48	452411.03	69310.58	49069.48
Scenario 1	1411	5	Market Euphoria	211	TRADING	156695.38	2715739.71	147743.17	284421.46	501476.57	443763.48	399338.8	516885.79	784551.18	940899.21	448370.63	316133.58	1707305.24	19819.28	459145.21	42532.45	275661.02	497809.79	173774.32	51704.55	125061.31	429129.48	339405.21	427741.48	93067.27	119103.23	146719.04	196161.12	107420.44	156087.48	122998.7	220563.74	151058.81	94381.76	147509.74	226143.76	113319.93	1358712.62	19991.65	15263.98	122652.31	221681.32	135.08	1247694.68	3597304.93	34638.94	599555.78	451762.55	69570.07	49021.64
Scenario 1	1412	5	Market Euphoria	212	TRADING	157622.33	2723968.09	147410.43	284637.42	501157.24	444106.4	401473.16	518663.75	784233.83	942870.03	448254.67	315894.63	1709663.86	19821.07	458691.99	42535.95	275063.35	497638.94	173755.8	51636.56	125494.77	429630.43	339893.91	427051.86	93175.21	119259.41	146407.06	196198.35	107502.11	155534.54	122867.64	220197.11	151068.78	94402.39	147385.28	226191.51	113296.45	1359140.02	19987.66	15251.93	122791.87	222086.93	135.63	1249780.63	3601123.76	34626.18	599376.37	452243.29	69379.73	49122.95
Scenario 1	1413	5	Market Euphoria	213	TRADING	158058.47	2725267.43	147497.07	285531.51	500923.9	444230.91	402389.5	520553.43	785433.1	939154.37	448730.73	315253.67	1713366.84	19790.8	457643.91	42499.32	274101.32	499670.84	174053.58	51564.33	125620.45	429267.72	339469.04	427899.74	93331.4	119571	145942.92	196527.93	107254.35	155221.15	122816.38	220191.77	151058.34	94374.75	147489.42	226146.36	113260.45	1358515.15	19987.29	15285.07	122915.1	221866.86	135.95	1248967.27	3594471.68	34673.4	601027.33	452756.58	69556.55	49055.41
Scenario 1	1414	5	Market Euphoria	214	TRADING	158368.48	2723416.52	147425.82	285435.18	501683.77	444148.97	402452.23	521783.22	784614.33	941167.18	449184.95	315477.89	1716796.46	19786.86	457149.7	42468.32	272647.97	500876.93	174156.88	51504.14	126039.29	428384.6	338583.46	428158.99	93372.04	119902.63	146453.91	196361.37	107002.37	154847.5	122702.7	220065.59	151052.97	94636.22	147403.35	225445.24	113336.11	1357693.49	20002.84	15261.35	122946.61	222437.52	136.49	1248155.78	3585868.6	34651.49	600409.29	451998.56	69469.22	49185.19
Scenario 1	1415	5	Market Euphoria	215	TRADING	158622.06	2715677.62	147556.39	285640.01	501378.21	444614.23	402805.09	523147.84	784637.03	945158.65	449451.2	314197.16	1722311.31	19805.49	457307.73	42483.84	272101.7	501514.45	174314.87	51451.07	125556.27	429115.08	338523	428601.18	93461.1	120270.83	146721.57	196528.76	106928.82	155023.65	122645.25	220235.54	151149.48	94758.66	147422.02	226831.44	113215.88	1358072.34	19998.16	15288.3	122928.34	222808.37	136.45	1249924.88	3586315.1	34654.18	600406.7	451948.92	69934.18	49054.46
